# Radius of Gyration Tensor of DendrimerRGTensorAnalyzer: whole Molecule with endgroups
# time    R_1   R_2   R_3   Tr   D   M   <A>
36000000 10.9861 15.6401 18.8987 45.5249 3247.23 675.023 0.0454429
36100000 10.6652 13.5948 17.7621 42.0221 2575.35 575.9 0.0453878
36200000 11.0874 14.4485 17.5193 43.0552 2806.53 607.569 0.0453185
36300000 10.4343 13.7839 20.1685 44.3867 2900.75 632.271 0.0452977
36400000 8.87405 14.4306 22.8114 46.116 2921.17 659.669 0.0453644
36500000 11.3237 12.5451 21.9324 45.8011 3115.63 665.554 0.0453721
36600000 10.862 11.7077 23.7232 46.2928 3016.84 662.592 0.0454471
36700000 10.4843 14.5988 19.8617 44.9448 3039.98 651.25 0.0454142
36800000 10.5245 16.1569 19.6611 46.3425 3343.25 694.63 0.0453707
36900000 9.95108 12.6531 23.1086 45.7127 2909.64 648.261 0.0454349
37000000 10.4162 14.4126 19.0884 43.9171 2865.62 624.065 0.0453951
37100000 10.3726 14.8416 17.8632 43.0773 2749.96 604.351 0.045342
37200000 12.0143 15.0914 17.9385 45.0442 3252.47 667.548 0.0452585
37300000 10.1538 13.4087 24.3657 47.9282 3317.36 710.265 0.0453376
37400000 8.4587 14.2624 22.8092 45.5304 2751.75 638.894 0.0454165
37500000 10.0121 13.0132 23.3946 46.4199 3048.06 668.956 0.0454796
37600000 10.1537 14.0151 19.798 43.9669 2817.37 620.801 0.045458
37700000 10.3224 17.6645 19.6484 47.6354 3582.7 732.24 0.0454194
37800000 7.11737 16.9164 22.6015 46.6354 2721.24 663.602 0.0455261
37900000 12.4475 14.4126 18.5045 45.3646 3319.73 676.435 0.0454449
38000000 12.1428 14.1928 19.703 46.0387 3395.64 691.233 0.0453821
38100000 11.2735 16.2186 18.9333 46.4254 3461.78 703.357 0.0453168
38200000 10.7978 14.3444 17.2722 42.4144 2675.25 589.148 0.0452548
38300000 11.1743 13.3985 22.3609 46.9337 3347.85 699.189 0.0452617
38400000 9.58794 17.0666 19.8592 46.5138 3249.64 692.973 0.0452453
38500000 10.1673 15.611 18.4703 44.2486 2931.65 634.856 0.045202
38600000 12.9372 13.3575 17.8987 44.1934 3093.04 643.448 0.0451215
38700000 10.669 18.2566 19.4004 48.326 3778.8 755.947 0.0450753
38800000 8.0118 14.7609 28.161 50.9337 3330.36 759.563 0.0453174
38900000 9.97814 16.3485 20.6512 46.9779 3368.79 706.806 0.045301
39000000 10.4246 14.8971 17.9214 43.2431 2783.12 609.096 0.04525
39100000 13.3836 14.5076 15.8105 43.7017 3069.82 635.136 0.0451508
39200000 10.6046 12.5555 24.6023 47.7624 3275.71 702.939 0.0452346
39300000 9.92949 11.908 23.8033 45.6409 2814.53 638.047 0.0453245
39400000 10.851 12.3847 25.6041 48.8398 3440.84 729.315 0.0454317
39500000 9.49412 15.9679 18.6374 44.0994 2825.46 626.148 0.0454053
39600000 9.94763 17.8181 19.6044 47.3702 3474.84 721.579 0.0453782
39700000 11.7845 11.9608 22.4647 46.2099 3166.44 674.382 0.0453964
39800000 10.4824 13.5055 25.9458 49.9337 3673.15 763.956 0.0455014
39900000 11.4028 14.2133 20.6547 46.2707 3347.52 691.162 0.0454659
40000000 10.533 12.6679 24.4013 47.6022 3255.9 699.564 0.0455418
40100000 11.4468 13.5521 17.0894 42.0884 2651.07 582.347 0.0454755
40200000 9.13854 12.0066 27.8549 49 3056.31 698.718 0.0457055
40300000 8.39345 15.3574 22.3265 46.0773 2877.92 659.175 0.0457625
40400000 10.1668 13.4543 21.4452 45.0663 2933.42 643.346 0.0457719
40500000 9.38432 12.2607 30.4544 52.0994 3504.03 774.245 0.0460838
40600000 10.5834 15.2617 18.9835 44.8287 3066.26 652.155 0.0460378
40700000 10.3132 12.9141 22.1981 45.4254 2956.47 648.788 0.0460635
40800000 11.084 12.3051 22.9148 46.3039 3125.34 672.346 0.0460962
40900000 9.49793 14.1724 19.9429 43.6133 2684.49 606.664 0.0460898
41000000 8.85271 14.14 24.3996 47.3923 3054.27 686.189 0.0461865
41100000 10.1082 15.8058 21.6164 47.5304 3453.61 719.935 0.0461808
41200000 10.6332 15.8446 21.2902 47.768 3586.94 732.195 0.0461576
41300000 9.33306 13.5975 21.9976 44.9282 2791.64 631.324 0.0461936
41400000 11.3567 14.5858 25.5603 51.5028 4233.97 828.743 0.0462435
41500000 11.7525 13.6181 18.9001 44.2707 3024.9 639.554 0.0461873
41600000 12.9338 13.7805 19.1697 45.884 3416.69 690.338 0.0461159
41700000 9.09162 14.4334 22.9114 46.4365 3006.51 670.216 0.0461682
41800000 8.53378 16.3129 19.8605 44.7072 2764.8 632.678 0.0461777
41900000 8.29644 14.3165 25.2766 47.8895 3002.25 690.353 0.046309
42000000 11.8177 14.3529 16.4592 42.6298 2791.79 600.366 0.0462325
42100000 9.93695 14.9794 20.498 45.4144 3051.12 659.585 0.0462195
42200000 9.56566 15.491 18.8273 43.884 2789.86 619.931 0.0461937
42300000 9.33771 16.3604 21.1638 46.8619 3233.16 696.637 0.046199
42400000 10.5745 14.4933 18.9875 44.0552 2910 629.233 0.0461583
42500000 8.56799 14.9309 20.037 43.5359 2563.29 598.776 0.0461711
42600000 10.5011 13.8232 20.6592 44.9834 2998.85 647.677 0.0461568
42700000 9.12902 13.9602 23.7174 46.8066 3022.61 675.059 0.0462282
42800000 11.6016 12.7166 18.2176 42.5359 2687.72 590.555 0.0461774
42900000 9.12959 15.8004 21.6059 46.5359 3116.68 682.887 0.0461961
43000000 7.94702 14.6165 23.1879 45.7514 2693.44 639.357 0.0462823
43100000 9.39447 13.8342 27.8155 51.0442 3615.04 776.083 0.0464541
43200000 9.77789 15.6932 20.783 46.2541 3189.09 682.814 0.0464449
43300000 11.6503 14.3789 22.5564 48.5856 3778.62 754.645 0.0464307
43400000 11.5591 13.8132 17.5503 42.9227 2802.23 604.961 0.0463675
43500000 10.6073 14.1703 18.5152 43.2928 2783 609.071 0.0463242
43600000 9.86507 12.6438 19.458 41.9669 2427.03 562.709 0.046315
43700000 9.88947 17.2057 18.5954 45.6906 3164.11 674.002 0.0462814
43800000 9.53196 17.5498 18.7912 45.8729 3143.46 676.182 0.046258
43900000 11.1805 15.1148 18.5776 44.8729 3139.46 657.496 0.0462019
44000000 11.9936 14.2538 18.4211 44.6685 3149.17 654.461 0.0461371
44100000 8.38247 17.5172 20.4097 46.3094 2996.91 675.442 0.0461578
44200000 9.47092 16.3399 19.6753 45.4862 3044.84 662.591 0.0461425
44300000 8.66242 15.9864 19.8982 44.547 2755.51 628.946 0.046149
44400000 10.5233 17.3615 20.8002 48.6851 3800.22 762.712 0.0461199
44500000 10.0176 14.3862 18.0548 42.4586 2601.97 584.72 0.0460832
44600000 11.949 15.1228 16.7459 43.8177 3026.02 634.043 0.0460082
44700000 10.6204 14.2175 17.687 42.5249 2670.65 590.302 0.0459598
44800000 10.4858 14.454 20.0824 45.0221 3043.7 652.41 0.0459351
44900000 11.3987 15.6993 20.5096 47.6077 3670.26 734.725 0.045891
45000000 9.3861 14.0336 23.6687 47.0884 3117.66 686.035 0.0459514
45100000 8.7583 13.0231 22.3346 44.116 2547.49 600.539 0.0460093
45200000 11.8056 13.7482 20.3854 45.9392 3308.67 683.231 0.0459713
45300000 11.3526 13.2659 20.9506 45.5691 3155.2 666.374 0.0459524
45400000 11.2956 16.1434 18.0969 45.5359 3299.96 678.911 0.0458914
45500000 10.5236 11.9163 25.2231 47.663 3163.03 691.406 0.0459884
45600000 10.9883 12.7667 17.3775 41.1326 2437.81 553.089 0.0459415
45700000 10.5574 15.5373 20.4246 46.5193 3350.33 697.009 0.0459142
45800000 10.099 15.7367 18.4461 44.2818 2931.54 635.492 0.0458773
45900000 10.3797 18.495 18.7827 47.6575 3605.78 734.319 0.0458403
46000000 9.45562 12.9805 22.3042 44.7403 2737.59 623.159 0.0458819
46100000 9.41139 14.5849 20.2578 44.2541 2780.68 623.378 0.0458803
46200000 10.0381 14.1004 21.8725 46.011 3095.87 669.512 0.045892
46300000 11.1732 12.8644 23.7856 47.8232 3418.86 715.485 0.0459284
46400000 9.52462 16.1124 20.2028 45.8398 3100.4 671.403 0.0459188
46500000 11.4035 12.641 21.4693 45.5138 3094.83 660.37 0.045914
46600000 10.4939 15.951 18.7208 45.1657 3133.65 662.459 0.0458722
46700000 12.6708 13.6099 20.7082 46.989 3571.11 716.676 0.0458283
46800000 7.73087 17.2945 19.0465 44.0718 2546.54 610.346 0.0458508
46900000 9.41388 16.7624 20.0668 46.2431 3166.53 683.074 0.0458419
47000000 10.1897 15.3901 19.1218 44.7017 2998.7 645.954 0.0458104
47100000 11.6454 14.5274 17.7775 43.9503 3007.55 634.464 0.0457498
47200000 9.64695 13.8681 23.706 47.221 3171.5 691.231 0.0458041
47300000 10.6439 14.4854 21.4453 46.5746 3306.46 693.086 0.0457947
47400000 10.2367 16.7801 19.2981 46.3149 3314.9 693.147 0.0457621
47500000 12.2108 14.0539 20.122 46.3867 3453.14 700.109 0.0457152
47600000 11.2155 14.9 18.0061 44.1215 3009 637.347 0.0456611
47700000 8.97959 11.2515 24.7966 45.0276 2505.28 602.694 0.0457871
47800000 10.7946 14.3914 20.4162 45.6022 3171.65 669.552 0.045763
47900000 11.3156 13.8586 20.8368 46.011 3267.6 681.37 0.0457393
48000000 9.5168 13.2229 28.3487 51.0884 3567.39 770.48 0.045916
48100000 12.1358 13.2143 20.6499 46 3311.55 683.843 0.0458839
48200000 10.1258 12.333 24.8671 47.326 3105.46 683.369 0.0459692
48300000 10.3029 11.8196 23.7008 45.8232 2886.17 646.094 0.0460329
48400000 10.6469 16.0023 17.2679 43.9171 2942.02 630.552 0.0459823
48500000 10.135 14.4711 18.0348 42.6409 2645.06 590.43 0.0459465
48600000 10.8049 14.3607 19.8841 45.0497 3085.34 655.562 0.0459168
48700000 8.58373 15.7187 22.4103 46.7127 3023.71 679.549 0.0459588
48800000 8.86228 13.9188 26.02 48.8011 3209.63 716.117 0.0460789
48900000 10.4695 13.755 21.455 45.6796 3089.7 663.746 0.0460782
49000000 9.92549 15.6741 21.5386 47.1381 3350.82 706.951 0.046077
49100000 12.15 12.8446 20.6629 45.6575 3224.68 672.521 0.046049
49200000 10.1792 15.1488 18.3516 43.6796 2829.85 619.011 0.0460134
49300000 10.6135 15.4283 17.7428 43.7845 2905.34 625.801 0.0459668
49400000 10.2115 13.8404 20.4619 44.5138 2891.91 633.479 0.0459571
49500000 11.5281 14.5555 18.6126 44.6961 3123.13 653.279 0.0459055
49600000 10.1803 15.5212 21.42 47.1215 3384.59 708.538 0.0458987
49700000 13.0509 14.6876 17.8471 45.5856 3421.05 686.739 0.0458248
49800000 10.5165 15.3315 21.4006 47.2486 3450.5 714.397 0.0458124
49900000 9.77256 13.0189 26.2417 49.0331 3338.68 725.314 0.0459245
50000000 11.4508 14.8976 16.8616 43.2099 2876.4 614.864 0.0458646
50100000 12.4255 14.5642 18.4135 45.4033 3332.27 677.946 0.0458014
50200000 9.92274 14.626 20.5563 45.105 2983.32 649.759 0.0457938
50300000 11.3808 12.6986 21.4178 45.4972 3095.31 660.249 0.0457886
50400000 10.0784 13.2843 23.8251 47.1878 3189.82 690.504 0.0458386
50500000 8.20591 15.1887 26.3623 49.7569 3285.72 741.373 0.0459682
50600000 11.5466 15.2649 20.3376 47.1492 3584.68 721.541 0.0459272
50700000 10.5731 13.522 24.8441 48.9392 3551.95 741.591 0.0459835
50800000 9.54098 14.5652 21.7889 45.895 3027.91 664.212 0.0459992
50900000 11.592 14.3398 19.256 45.1878 3200.88 665.571 0.0459539
51000000 11.6541 14.8732 19.5887 46.116 3395.39 692.97 0.0459075
51100000 12.2274 12.9218 21.4419 46.5912 3387.83 697.248 0.0458884
51200000 12.6899 13.8657 19.0522 45.6077 3352.3 681.895 0.0458319
51300000 9.4491 17.9268 20.265 47.6409 3432.73 724.164 0.0458256
51400000 10.9826 15.8889 18.4766 45.3481 3224.18 670.994 0.0457788
51500000 10.1036 15.8386 18.0136 43.9558 2882.65 627.339 0.0457436
51600000 9.46607 15.2971 21.7396 46.5028 3147.96 683.144 0.0457565
51700000 9.42644 18.798 21.0242 49.2486 3725.45 770.594 0.045759
51800000 9.70583 15.0096 21.7376 46.453 3166.75 682.935 0.0457684
51900000 9.54401 17.1217 20.9697 47.6354 3426.64 722.58 0.0457662
52000000 10.8838 14.8048 19.7312 45.4199 3179.35 668.002 0.0457339
52100000 9.60606 15.7755 22.9665 48.3481 3480.35 734.466 0.0457586
52200000 9.7425 15.1604 19.1689 44.0718 2831.25 625.062 0.0457389
52300000 10.2636 15.1236 20.9277 46.3149 3248.46 686.519 0.0457275
52400000 10.147 15.071 19.887 45.105 3041.23 654.435 0.0457078
52500000 12.3296 15.3967 16.5444 44.2707 3140.71 648.551 0.0456399
52600000 8.92566 17.8722 19.8817 46.6796 3171.55 692.308 0.0456422
52700000 10.0187 12.307 26.4202 48.7459 3257.61 713.148 0.0457574
52800000 11.3578 12.7173 22.1459 46.221 3198.76 677.605 0.0457626
52900000 11.1761 15.5711 18.5457 45.2928 3227.38 670.067 0.0457155
53000000 9.61078 11.0145 25.7614 46.3867 2727.06 637.195 0.0458421
53100000 10.5551 14.7221 24.3526 49.6298 3784.24 770.96 0.0458753
53200000 8.62872 15.1108 22.9621 46.7017 2993.96 675.497 0.0459238
53300000 8.96213 15.5623 20.4369 44.9613 2850.36 640.674 0.0459297
53400000 11.575 12.8103 22.1893 46.5746 3290.21 689.371 0.045931
53500000 9.01999 12.0884 28.3943 49.5028 3096.05 708.398 0.046119
53600000 8.45272 19.0884 20.6523 48.1934 3332.22 730.135 0.0461411
53700000 10.1786 18.6183 19.6285 48.4254 3719.77 754.749 0.046117
53800000 9.9489 16.1625 23.4355 49.547 3768.42 772.735 0.0461376
53900000 9.15389 13.4113 23.7166 46.2818 2911.58 657.934 0.0461984
54000000 10.1373 12.6345 27.5265 50.2983 3525.59 754.909 0.0463282
54100000 11.0499 15.055 19.3094 45.4144 3212.26 670.428 0.0462894
54200000 10.9386 14.283 18.5629 43.7845 2900.2 624.423 0.0462503
54300000 11.8139 15.9017 17.4557 45.1713 3279.24 671.655 0.0461903
54400000 10.4976 15.6032 21.9047 48.0055 3587.91 735.527 0.0461829
54500000 12.7869 13.3238 20.2097 46.3204 3443.14 698.061 0.0461416
54600000 11.1411 15.5266 17.056 43.7238 2950.42 627.829 0.0460897
54700000 8.98645 16.5766 22.0281 47.5912 3281.41 712.07 0.0461107
54800000 10.8299 13.5613 21.4431 45.8343 3149.28 669.889 0.0461058
54900000 7.94486 15.7134 25.944 49.6022 3238.86 738.629 0.0462185
55000000 10.5415 14.8068 20.1655 45.5138 3147.55 667.247 0.0461962
55100000 9.51576 13.1079 25.3708 47.9945 3164.54 698.712 0.0462827
55200000 9.5614 12.8003 26.9753 49.337 3301.48 725.603 0.0464064
55300000 10.5248 13.2249 20.3608 44.1105 2834 622.752 0.0463955
55400000 10.1771 13.9864 23.1956 47.3591 3301.69 702.829 0.0464214
55500000 9.77278 14.5349 20.8912 45.1989 2967.52 649.863 0.0464201
55600000 9.41512 14.166 22.7448 46.326 3033.59 669.724 0.0464518
55700000 11.1598 14.7248 19.6292 45.5138 3225.58 672.42 0.0464162
55800000 12.1339 16.4968 18.6842 47.3149 3740.03 735.113 0.0463565
55900000 10.8506 15.4938 18.8711 45.2155 3172.55 665.264 0.0463175
56000000 9.8262 15.9975 21.0106 46.8343 3302.75 699.765 0.0463113
56100000 10.9617 13.4553 16.7046 41.1215 2463.8 555.368 0.0462663
56200000 11.3085 16.9038 18.4506 46.663 3526.97 711.693 0.0462172
56300000 10.184 12.3576 24.1601 46.7017 3040.54 670.456 0.046275
56400000 10.7222 12.4822 24.1878 47.3923 3237.23 695.102 0.0463225
56500000 11.3672 12.1952 22.9735 46.5359 3184.71 679.936 0.0463438
56600000 10.6181 15.4259 20.4311 46.4751 3346.49 695.902 0.0463206
56700000 8.91451 14.8385 24.0647 47.8177 3183.22 703.886 0.046378
56800000 10.1919 12.6212 22.441 45.2541 2886.68 640.584 0.0464039
56900000 10.387 15.222 19.1037 44.7127 3020.5 647.337 0.0463744
57000000 11.7605 13.8179 19.9796 45.558 3246.79 673.552 0.0463401
57100000 10.2657 15.5235 20.5975 46.3867 3282.42 690.554 0.0463239
57200000 11.551 16.1574 16.4905 44.1989 3077.69 643.559 0.0462681
57300000 8.98807 15.7894 19.7418 44.5193 2801.69 631.07 0.0462656
57400000 11.5576 14.6613 19.5159 45.7348 3306.96 681.135 0.0462257
57500000 9.40158 14.3135 22.2738 45.989 2997.39 662.796 0.0462494
57600000 10.8447 14.5611 20.1411 45.547 3180.51 669.614 0.0462246
57700000 9.57434 13.2945 25.0538 47.9227 3189 700.238 0.046298
57800000 7.87848 19.129 20.2522 47.2597 3052.16 697.668 0.0463283
57900000 12.4177 12.8047 19.6891 44.9116 3130.69 655.614 0.046293
58000000 11.2302 15.6288 18.1189 44.9779 3180.14 662.17 0.0462465
58100000 11.0674 14.0928 22.1492 47.3094 3454.62 713.249 0.0462424
58200000 8.35176 14.3134 25.7492 48.4144 3078.12 703.152 0.0463447
58300000 11.8207 16.2822 16.886 44.989 3250.01 667.014 0.0462873
58400000 10.2171 13.7711 25.4427 49.4309 3579.82 751.027 0.0463497
58500000 11.4562 14.5269 21.7019 47.6851 3611.72 730.309 0.0463316
58600000 9.10603 15.1955 22.472 46.7735 3109.46 684.473 0.0463582
58700000 9.61202 13.2096 27.0347 49.8564 3432.63 743.948 0.0464696
58800000 10.4637 14.109 19.8196 44.3923 2926.01 634.652 0.0464496
58900000 10.8676 15.4678 18.8414 45.1768 3167.2 664.294 0.0464122
59000000 10.8128 14.4911 18.4365 43.7403 2888.79 623.203 0.046376
59100000 9.61232 15.1304 18.8319 43.5746 2738.87 611.39 0.0463573
59200000 11.2916 14.3483 16.78 42.4199 2718.61 592.252 0.0463088
59300000 8.97969 12.7514 25.1529 46.884 2880.09 661.103 0.0463988
59400000 8.72285 16.8954 19.9729 45.5912 2943.53 659.047 0.0464027
59500000 7.74998 19.6499 24.1361 51.5359 3675.59 813.611 0.0464756
59600000 10.8916 14.6252 21.7926 47.3094 3471.38 715.369 0.0464662
59700000 12.0976 14.8582 17.0276 43.9834 3060.69 638.742 0.0464096
59800000 12.2414 15.1367 16.7876 44.1657 3110.66 644.908 0.0463507
59900000 10.2554 15.9546 19.3647 45.5746 3168.44 671.166 0.0463249
60000000 9.60651 15.3931 20.575 45.5746 3042.5 662.24 0.0463202
60100000 10.6002 14.1673 18.7684 43.5359 2818.57 615.023 0.0462908
60200000 12.2372 13.7992 20.0962 46.1326 3393.51 692.096 0.0462542
60300000 10.4237 16.6267 18.1209 45.1713 3140.56 663.489 0.0462195
60400000 8.07302 13.3536 31.358 52.7845 3380.5 779.697 0.0464682
60500000 8.60463 15.0923 23.9053 47.6022 3104.42 696.345 0.0465241
60600000 12.4489 14.5734 17.8396 44.8619 3236.51 663.489 0.0464684
60700000 9.10853 16.95 23.5879 49.6464 3641.72 769.055 0.0465019
60800000 10.8782 14.3183 21.8975 47.0939 3410.68 707.495 0.0464958
60900000 9.76528 12.8 23.1088 45.674 2888.49 646.451 0.0465344
61000000 12.433 14.2082 16.1377 42.779 2850.76 606.581 0.0464765
61100000 9.46007 14.3462 27.6247 51.4309 3749.11 793.357 0.0465862
61200000 11.1078 12.3818 19.6043 43.0939 2696.28 598.033 0.0465681
61300000 8.87104 15.3979 19.0349 43.3039 2600.08 598.553 0.0465621
61400000 9.45677 15.8502 18.809 44.116 2819.32 625.892 0.0465451
61500000 10.3219 12.7642 23.378 46.4641 3080.07 671.457 0.0465789
61600000 11.4258 14.6588 21.606 47.6906 3618.76 731.073 0.04656
61700000 11.7133 14.3893 19.2234 45.326 3240.02 670.326 0.04652
61800000 9.28371 10.5252 28.5999 48.4088 2794.59 664.247 0.0467045
61900000 9.7695 15.2073 20.9459 45.9227 3111.88 671.728 0.0467009
62000000 10.5917 13.8442 23.6248 48.0608 3464.21 723.929 0.0467238
62100000 11.4789 14.3797 17.3513 43.2099 2864.07 613.745 0.0466772
62200000 11.6686 15.0471 19.2291 45.9448 3376.21 689.296 0.0466351
62300000 8.97406 15.4177 21.4315 45.8232 2965.24 661.11 0.0466491
62400000 9.34905 14.3239 23.6088 47.2818 3161.57 692.805 0.0466891
62500000 12.3208 13.391 18.3711 44.0829 3031 637.341 0.0466442
62600000 9.66646 14.2328 19.62 43.5193 2699.35 606.486 0.0466338
62700000 9.89328 15.4848 20.6661 46.0442 3165.95 677.662 0.0466249
62800000 11.4569 14.3966 18.3177 44.1713 3021.34 638.519 0.0465832
62900000 10.9077 15.6892 19.9168 46.5138 3408.45 700.862 0.0465533
63000000 9.98892 13.4312 20.3368 43.7569 2728.45 610.453 0.046549
63100000 11.6224 15.347 18.7378 45.7072 3342.24 683.716 0.0465047
63200000 10.1407 15.2517 18.2872 43.6796 2828.35 619.018 0.0464764
63300000 10.7818 14.2628 21.7675 46.8122 3347.39 698.939 0.0464709
63400000 10.4384 15.7888 17.6678 43.895 2911.84 628.188 0.0464357
63500000 9.89629 11.1265 22.3584 43.3812 2461.91 580.148 0.0464759
63600000 10.5434 12.1143 22.4803 45.1381 2871.34 637.082 0.0464993
63700000 11.3081 13.3322 17.0669 41.7072 2573.04 571.295 0.0464583
63800000 10.5411 16.5737 17.8741 44.989 3122.71 659.359 0.0464227
63900000 12.4476 15.3856 17.4761 45.3094 3346.93 677.932 0.0463664
64000000 8.62424 15.4117 22.4115 46.4475 2978.82 671.598 0.0463978
64100000 9.82171 14.014 21.8273 45.663 3004.34 657.91 0.0464086
64200000 12.7212 14.7252 16.1006 43.547 3015.99 629.225 0.0463502
64300000 11.1931 13.5937 23.7546 48.5414 3614.41 740.957 0.0463679
64400000 12.0752 14.4627 16.4399 42.9779 2871.08 610.923 0.0463156
64500000 11.8132 13.5824 22.3999 47.7956 3594.12 729.313 0.0463088
64600000 10.8221 17.1116 18.7237 46.6575 3467.33 708.207 0.0462733
64700000 9.01045 15.3769 23.9386 48.326 3316.76 722.352 0.0463173
64800000 11.2491 13.165 19.5472 43.9613 2894.84 625.323 0.0462933
64900000 11.994 17.0062 18.1932 47.1934 3710.9 731.578 0.0462419
65000000 8.01988 13.7341 25.1907 46.9448 2774.66 658.146 0.0463346
65100000 11.2057 14.1326 19.8772 45.2155 3147.86 662.019 0.0463082
65200000 10.1455 17.3415 19.5572 47.0442 3440.86 713.507 0.0462866
65300000 11.3106 16.04 20.1135 47.4641 3649.03 731.538 0.0462532
65400000 9.92148 12.6924 25.6624 48.2762 3231.59 706.253 0.0463284
65500000 10.3087 12.3443 25.1481 47.8011 3200.18 696.933 0.046392
65600000 13.1985 14.3088 17.9292 45.4365 3386 682.037 0.0463363
65700000 8.98147 10.9401 28.1999 48.1215 2770.88 660.047 0.0465003
65800000 9.58199 14.879 18.539 43 2643.11 596.053 0.0464823
65900000 11.3185 16.2997 18.1718 45.7901 3352.49 686.362 0.0464394
66000000 11.04 14.746 18.3466 44.1326 2986.75 635.881 0.0464033
66100000 9.6093 15.6803 21.2463 46.5359 3201.33 687.988 0.0464042
66200000 11.048 14.1525 19.9487 45.1492 3119.11 659.073 0.0463804
66300000 11.3918 15.9687 19.8164 47.1768 3604.82 724.096 0.0463448
66400000 10.9309 14.3422 20.4507 45.7238 3206.11 673.625 0.0463256
66500000 9.09496 13.5732 25.8678 48.5359 3193.31 709.822 0.0464087
66600000 11.9059 13.4923 22.0217 47.4199 3537.52 719.949 0.0463977
66700000 9.04819 13.5263 23.3758 45.9503 2860.93 650.085 0.0464425
66800000 9.66627 14.3006 20.0662 44.0331 2773.83 619.16 0.0464364
66900000 9.96551 11.1706 24.886 46.0221 2770.33 637.314 0.0465124
67000000 10.57 14.3246 19.4369 44.3315 2942.96 635.285 0.0464899
67100000 11.8035 14.9122 20.1296 46.8453 3543.13 713.792 0.0464554
67200000 9.35767 14.6768 22.0871 46.1215 3033.45 668.192 0.0464722
67300000 11.7024 16.0106 17.1876 44.9006 3220.3 663.681 0.046424
67400000 10.0531 14.6683 18.7206 43.442 2760.58 610.261 0.0464021
67500000 12.0281 15.451 17.5872 45.0663 3268.51 669.127 0.0463527
67600000 9.49682 17.3623 17.7597 44.6188 2928.33 641.896 0.0463337
67700000 9.318 14.8594 21.7011 45.8785 3004.72 663.135 0.0463462
67800000 9.90296 14.0183 21.9682 45.8895 3049.69 664.331 0.0463568
67900000 9.21817 15.5808 18.0961 42.895 2599.07 592.39 0.0463412
68000000 9.2796 16.5867 21.5647 47.4309 3319.18 711.715 0.0463483
68100000 11.4318 13.9984 20.4317 45.8619 3269.62 679.609 0.0463254
68200000 9.17499 15.0037 19.4732 43.6519 2680.66 608.496 0.0463197
68300000 12.4739 15.043 15.903 43.4199 2984.12 625.246 0.0462659
68400000 10.3008 13.8134 19.6206 43.7348 2791.8 615.425 0.0462507
68500000 10.452 15.1659 21.3047 46.9227 3377.11 704.297 0.0462417
68600000 12.0033 14.93 19.4424 46.3757 3484.25 702.857 0.0462022
68700000 10.904 13.1904 21.1653 45.2597 3044.15 653.792 0.046197
68800000 11.1719 13.5814 18.7384 43.4917 2843.18 615.568 0.0461677
68900000 10.1323 15.5165 18.7767 44.4254 2952.01 638.815 0.0461445
69000000 11.198 13.9546 20.5269 45.6796 3207.62 672.57 0.0461257
69100000 9.94342 12.8834 24.477 47.3039 3135.64 686.838 0.0461763
69200000 9.24017 14.1309 27.5847 50.9558 3601.8 775.257 0.0462793
69300000 12.7137 14.7917 16.4227 43.9282 3088.43 639.773 0.0462254
69400000 9.55671 16.7978 20.1593 46.5138 3236.21 691.82 0.0462173
69500000 12.4739 14.8717 22.0909 49.4365 4098.03 789.596 0.0461916
69600000 10.2873 14.7722 16.7305 41.7901 2542.48 571.225 0.0461591
69700000 8.22605 15.4541 21.9883 45.6685 2795.3 647.814 0.0461902
69800000 11.2162 16.657 17.6019 45.4751 3288.54 677.451 0.0461496
69900000 12.2166 13.8281 16.9387 42.9834 2861.5 610.097 0.0461037
70000000 13.157 14.9289 16.8092 44.895 3301.64 668.519 0.0460477
70100000 9.8386 14.4356 24.0683 48.3425 3418.33 726.266 0.0460818
70200000 10.1487 14.2086 22.5599 46.9171 3253.09 693.695 0.0460944
70300000 12.1891 13.7562 20.0104 45.9558 3355.28 686.855 0.0460634
70400000 12.2438 13.3052 18.9372 44.4862 3084.99 646.732 0.0460283
70500000 9.27284 11.9799 31.0787 52.3315 3452.47 771.597 0.0462279
70600000 9.24069 15.5976 23.9683 48.8066 3454.62 739.466 0.0462637
70700000 10.3371 13.1451 23.4901 46.9724 3191.91 687.484 0.0462917
70800000 8.95701 13.2206 31.5185 53.6961 3732.33 817.423 0.0464902
70900000 11.6058 14.0171 20.5373 46.1602 3341.01 688.906 0.0464669
71000000 9.01323 15.2291 19.0505 43.2928 2614.93 599.092 0.0464601
71100000 10.0251 14.8098 20.911 45.7459 3104.64 667.791 0.0464549
71200000 9.32971 15.5577 20.4275 45.3149 2965.03 653.536 0.0464532
71300000 8.45937 15.2416 20.951 44.6519 2701.3 625.492 0.0464695
71400000 10.9371 13.1543 22.8312 46.9227 3284.73 693.907 0.0464813
71500000 10.7736 16.4034 18.3976 45.5746 3251.28 676.715 0.0464485
71600000 10.6037 14.4513 23.2598 48.3149 3564.3 736.015 0.0464602
71700000 9.82712 15.1535 21.4006 46.3812 3186.87 683.515 0.0464607
71800000 10.3995 14.9435 19.088 44.4309 2966.36 639.15 0.0464377
71900000 8.96543 14.1354 19.2251 42.326 2436.4 570.847 0.0464349
72000000 10.293 15.2529 16.2828 41.8287 2556.37 572.958 0.0464017
72100000 8.29367 13.2752 31.9891 53.558 3522.01 800.071 0.0466213
